IID	PGS004490	PGS004495	PGS004560	PGS004565	PGS004809	PGS004810	PGS002768	PGS002095	PGS001274	PGS001273	PGS001883
656548507700	0.0425279	0.192849	0.00165672	0.0098135	0.13324	0.0894338	-0.734087	0.000292799	0.229276	0.096946	-0.107944
661800745100	-0.0711223	0.187924	0.00809925	0.02036	0.158582	0.0978992	-0.887992	0.000551139	-0.00810342	0.0715296	-0.210817
593640570200	0.0956372	0.279456	-0.00339751	0.000910183	0.0877851	-0.257746	-1.34104	0.00468734	0.126964	0.0780236	-0.0823971
628467350300	-0.170735	0.00304691	-0.00579789	0.000743647	0.238203	0.269259	-0.597185	0.00228293	0.411546	0.205403	-0.0613956
605496760800	-0.0104846	0.236577	0.00407546	0.0157159	0.227173	0.185276	-0.768864	0.00602161	0.0590016	-0.0690658	-0.0784043
582299577600	0.149819	0.194744	0.000357667	0.00282968	0.0615898	-0.11065	-1.36193	0.0033947	-0.0185349	-0.0634889	-0.105692
574575370100	-0.0431829	0.0346677	0.00332377	0.00866221	0.218784	0.10478	-0.724602	0.00504187	0.151096	0.0499748	0.0488629
631408270400	0.221816	0.390481	0.0228181	0.0358838	0.206781	0.130583	-0.809174	0.00672873	0.192486	0.130394	-0.192622
663226643900	0.207956	0.410469	0.000419743	0.00889886	0.0722127	-0.116685	-1.29713	0.00367786	0.0648648	0.105779	-0.106808
988386027100	0.179357	0.20273	0.0112003	0.0159358	0.261334	0.260723	-0.543677	0.00676126	-0.282782	-0.0932803	0.0506189
701676280300	0.0742267	0.13165	0.0102445	0.01534	0.182645	0.167029	-0.440573	0.00102933	-0.055322	0.00841069	-0.0804516
978285748000	0.088242	0.127519	-0.00582511	-0.00627279	0.0613484	-0.182376	-1.56335	0.00159304	0.252104	0.172108	-0.193225
973706079300	-0.056903	0.184842	-0.00897784	-0.00135068	0.0641561	-0.0692339	-1.1517	0.00223028	0.124734	0.0779466	-0.179315
929512764900	-0.0550263	-0.0316482	-0.0113122	-0.0119563	-0.0508475	-0.39315	-1.97547	0.0039237	0.00306846	0.158287	-0.109874
911004922800	0.0413095	0.19827	0.00176488	0.00739275	0.241938	0.171125	-0.756606	0.00477249	0.402543	0.266002	-0.0780416
900501422400	0.0389403	0.269771	-0.000147523	0.00701102	0.00475935	-0.177193	-1.59685	0.00278696	-0.239556	-0.0595513	-0.0530082
869536460000	-0.0667891	0.192954	0.000502357	0.0105074	0.096675	-0.137203	-1.12486	0.003865	0.202925	-0.0525793	-0.0177547
847281269600	-0.0327647	0.139285	-0.00702908	-0.000506641	0.192588	0.213081	-0.845103	0.00469611	0.170389	0.173394	-0.0689288
793580741600	0.15105	0.304975	0.00934282	0.0173509	0.346645	0.382058	-0.267813	0.00722657	0.518649	0.271593	0.0532262
786292356900	-0.280865	-0.189745	-0.0099022	-0.00793957	0.0829725	-0.0641118	-0.900703	-0.0049892	-0.290689	-0.123577	-0.469363
746665517800	-0.159497	0.0254727	-0.0101525	-0.00478069	0.13514	0.0906873	-1.07208	0.0002665	0.0165338	-0.0177118	-0.119402
745830913300	0.139142	0.238113	0.00514547	0.0111568	0.225415	0.0784401	-0.560972	0.00170936	0.104792	0.10212	-0.150639
738391853400	0.163996	0.341448	0.0135052	0.023916	0.373888	0.337115	0.0663132	0.00484562	0.189235	0.268237	0.0553132
992683200600	-0.00674959	0.106667	0.00884452	0.0162398	0.259223	0.25145	-0.483692	0.00332986	0.167642	0.182307	0.0990883
718598321600	0.052038	0.114237	-0.00164999	0.000941649	0.0987519	-0.0254142	-1.21013	0.000795497	-0.120366	-0.0364897	0.00378345
702863005800	-0.224819	-0.161165	-0.00947588	-0.00771163	0.148623	0.16974	-1.04641	0.00526435	0.110736	0.186532	-0.130162
691740558100	-0.226447	-0.0843594	-0.0099728	-0.0069631	0.204758	-0.0351498	-0.784357	-0.000581095	0.249886	0.179096	-0.0418895
729682550000	0.0930334	0.253165	0.0113287	0.0179552	0.315868	0.322595	-0.350512	0.00617841	0.226104	0.173952	-0.0498329
515185656000	-0.0495378	0.0419001	0.00901293	0.0149255	0.113351	-0.0496021	-1.09586	0.00374071	-0.134841	-0.0894789	-0.133201
572218919600	0.167537	0.165692	0.000353031	0.00200319	0.203941	0.0627665	-0.895486	0.00427066	0.0797785	0.136969	-0.0149275
279169683100	0.144304	0.259185	-0.000796236	0.00316139	0.146164	0.0253275	-0.988945	0.00644994	-0.0232466	0.0150325	-0.0695427
273850536200	0.0385986	0.283928	0.00509441	0.0155511	0.113196	0.15161	-0.908112	9.88498e-05	-0.0506507	-0.0163901	-0.190138
573280595700	-0.03611	0.162285	0.00433883	0.0137451	0.171745	-0.11311	-0.6674	0.00371974	-0.0605946	-0.00215397	-0.0789882
241967798400	-0.0488684	-0.127472	0.00161062	0.00104042	0.167106	-0.100452	-0.718439	0.000452578	-0.179052	-0.109311	-0.0742078
233105717400	-0.154655	-0.0943826	-0.00591975	-0.00245737	0.142891	0.152743	-1.07518	0.000677554	-0.0229561	0.0706365	-0.313847
189195385000	0.0949407	0.311715	-0.00675878	6.13729e-05	0.0562283	0.0807931	-1.15409	0.00158735	0.180167	0.0314141	-0.133936
169613726100	-0.012406	0.0521227	-0.000179097	0.00297296	0.390828	0.357501	-0.135552	0.00851623	0.362226	0.263653	-0.100509
155523926500	0.0817114	0.273498	0.00233757	0.0100236	0.181844	0.140835	-0.782613	0.00276596	0.0110739	0.100372	-0.188939
153221440000	-0.08729	-0.0542465	-0.0110684	-0.012689	0.0671666	-0.226083	-1.17391	0.00105281	-0.215629	-0.0111014	-0.252765
135671427500	-0.149973	-0.002452	-0.00455889	0.000699286	0.0700314	-0.0865134	-1.39015	0.0015969	0.2212	0.134996	-0.13497
109483907600	0.0156413	0.165566	-0.0016786	0.00415793	0.240799	0.0994754	-0.729558	0.00432723	0.263736	0.0450791	-0.0939264
104640564300	-0.161159	-0.013743	0.00710745	0.0155577	0.330057	0.391696	-0.284482	0.00705979	0.128977	0.110469	-0.0631786
101509675700	-0.0652989	0.0835387	-0.00223036	0.00249413	0.0280075	-0.0613182	-1.68045	0.0015668	-0.0356701	-0.00987154	-0.315388
091902597200	-0.0248429	-0.0173441	-0.00763739	-0.00972664	0.0426853	-0.183391	-1.65825	0.00375849	-0.00979845	0.0206279	-0.0485756
062494876300	-0.161736	-0.0136998	-0.00549704	-0.00120543	0.16964	0.0767406	-1.07924	0.00416944	0.18927	0.109696	-0.186258
049795434700	-0.0478058	0.223253	-0.00075693	0.00873677	0.194187	0.0750856	-0.390546	0.00158147	-0.12734	0.0425358	-0.213344
015588036000	-0.0392833	0.121884	-0.000417777	0.00452508	0.047807	-0.151773	-1.15303	0.00108463	-0.118023	-0.0746395	-0.212033
290312388700	-0.188931	0.0194303	-0.00592685	0.00137439	0.192699	0.174799	-0.745623	0.00127241	0.333275	0.169654	-0.153964
290344558600	-0.0504451	-0.0436459	-0.0134338	-0.0146331	0.121273	0.0214159	-1.23846	0.00560471	8.46334e-05	0.0168574	-0.0347526
271145553200	0.0979104	0.19909	0.0117231	0.0184389	0.196708	0.0687791	-0.644682	0.00522988	0.112827	0.0704049	0.0630224
447994370000	-0.058668	0.155616	0.00173516	0.010438	0.0888289	-0.172786	-1.19233	0.000899105	0.093245	0.0288021	-0.103303
523226398600	0.0215594	0.207053	0.00848802	0.0172215	0.145225	0.0886094	-0.846229	0.00219932	0.11721	-0.100937	-0.178123
479610126100	0.0198151	0.188961	-0.00904371	-0.00551218	0.149349	0.107478	-1.02615	0.00442131	0.002842	0.0680727	-0.223678
459971682200	0.0517733	0.0127902	-0.0179793	-0.023538	0.144614	-0.0375321	-0.986354	0.00324381	0.0234419	0.10087	-0.138739
452520085900	0.0797182	0.116338	-0.0122361	-0.0134808	0.0107904	-0.109903	-1.7701	0.0019492	0.236449	-0.0218301	-0.120173
315834043400	-0.0742236	0.146767	-0.00585171	0.000685985	0.0303419	-0.143709	-1.61127	0.00322527	-0.204482	-0.021251	-0.0438716
436205474600	0.172362	0.371082	0.0115071	0.0211823	0.201835	0.177699	-0.870241	0.00659647	-0.0240205	-0.0837296	-0.114005
427809661200	0.0106176	0.224989	0.00209929	0.0103956	0.159566	-0.0109203	-0.753946	0.000543666	0.248807	0.099141	-0.115058
425440667700	0.0272531	0.0930377	-0.00798991	-0.00818589	0.101592	-0.138568	-1.39098	0.00561787	0.243007	0.0889376	-0.0961407
543244133100	0.221219	0.417387	0.000827257	0.00724944	0.0798868	0.0807394	-1.14563	0.0022198	0.0801441	0.0568649	-0.125114
417061911500	-0.0841664	0.0830087	-0.00100739	0.00649799	0.207128	0.249219	-0.721555	0.00379739	0.0879765	0.04019	-0.32396
375381500800	0.112248	0.202334	0.000129077	0.00403953	0.067095	-0.134692	-1.11246	0.00375232	-0.0166631	0.0314279	0.0581517
364341086700	-0.0738665	0.0986967	-0.00308684	0.00358956	0.0971054	-0.245399	-1.18718	0.00303597	-0.262544	-0.0490294	-0.175936
351645889700	0.0800424	0.352927	0.00308212	0.0135053	0.157513	0.224484	-0.976398	0.0048321	0.174221	0.246206	0.112871
348425038700	0.0662343	0.21846	0.000320009	0.005557	0.0974996	-0.0667134	-1.42796	0.00222972	-0.064156	0.130768	-0.164831
344747801100	0.0186199	0.0840698	-0.00687561	-0.00521191	0.252003	0.245626	-0.325019	0.00402301	-0.0614658	0.0690263	-0.0946706
332294394300	0.0670565	0.245035	-0.00774497	-0.00585565	-0.0883376	-0.252481	-1.92293	0.00216984	-0.15749	-0.0401141	-0.0828924
398233409200	0.0131421	-0.00543643	0.00163154	0.00121004	0.185804	-0.0634602	-0.899698	0.00579441	0.113689	-0.0715438	-0.0907769
890573362200	-0.0934463	0.0579878	0.00956252	0.0190064	0.256455	0.22205	-0.352023	0.00197269	0.20913	0.126103	-0.0998987
527245467500	-0.116782	-0.10351	0.0135003	0.0192306	0.317287	0.227827	-0.349382	0.0046604	0.425231	0.243223	0.108295
526402715800	-0.0242206	0.157053	-0.00430269	0.00177885	0.173041	0.156873	-0.881948	0.0037054	-0.0481554	-0.0211275	0.0156489
516093346000	-0.0106966	-0.0252641	-0.0136135	-0.0157141	0.151142	0.0287464	-1.05651	0.00274638	-0.0409852	0.0338663	-0.171173
498171523300	-0.0139921	0.0914538	-0.000438421	0.00502598	0.103434	0.138024	-1.12721	0.000194528	0.241216	0.219882	-0.0745295
482363428800	0.0453905	0.123649	-0.000481078	0.00191845	0.0898187	-0.0233072	-1.38083	0.00301302	0.0407972	0.00065278	-0.102823
467590417600	-0.185335	-0.108369	-0.0153844	-0.0147538	-0.0320353	-0.111846	-1.63648	0.000613982	-0.396013	-0.135868	-0.190899
460637850700	0.00607108	0.225666	-0.0013916	0.00713033	0.0984236	0.0630488	-1.31136	0.00489645	0.244098	0.0966905	0.0391267
406481450300	-0.215093	-0.185473	-0.00394739	-0.00231392	0.258852	0.152422	-0.810951	0.00608906	0.284417	0.225455	0.0975956
368829695100	0.247861	0.303834	0.0150307	0.0228301	0.299905	0.298557	-0.00122497	0.00353823	-0.0527756	0.0196196	-0.0275453
333186207900	-0.0599632	0.0466039	-0.00395491	-8.91993e-05	0.227147	0.112486	-0.607352	-2.97465e-05	-0.108035	-0.0132117	-0.0579315
312753231900	-0.0454376	-0.00680997	-0.00207401	0.00102464	0.207532	0.0543289	-0.649527	0.00231173	-0.0400473	0.0541747	-0.101494
297804231500	0.187286	0.393762	0.00980599	0.0203314	0.236758	0.138059	-0.569191	0.00317205	0.174491	0.310319	-0.107703
278706868800	-0.200376	-0.0708777	-0.0102237	-0.00717674	0.184159	0.0521925	-0.491525	-0.000393192	-0.261076	-0.100189	-0.406666
256011894900	-0.0509469	0.062162	-0.00946331	-0.00508008	0.0503329	0.0824225	-1.40595	0.00315643	-0.261252	-0.148873	-0.273001
231951799400	-0.03512	0.146635	-0.00779822	-0.00262483	0.177829	0.194234	-0.840264	0.00223796	0.275214	0.186779	-0.190309
541044460800	-0.0103484	0.0793424	0.00587787	0.00965534	0.189181	0.147892	-0.649684	0.000730936	0.153695	0.0940162	-0.197296
551635978300	0.117327	0.218423	0.00865771	0.0151214	0.16805	-0.0531162	-0.814181	0.00302696	0.263592	0.0785008	-0.0661993
650942008800	0.18229	0.354158	0.0065325	0.0147577	0.183691	0.137928	-1.01487	0.00520286	0.433058	0.184767	-0.167467
596818227300	0.0484039	0.24538	-0.00524089	0.000568119	0.144036	-0.0120962	-1.00861	0.00380028	-0.0906048	0.044874	-0.136015
877601310000	0.00499563	0.0796292	0.00125114	0.00539273	0.0732412	0.054648	-1.24019	0.00456942	-0.216501	-0.00657883	-0.0390904
913445933900	0.0407803	0.23029	-0.00305238	0.0032364	0.171906	-0.00377573	-1.06962	0.00518883	0.192463	0.0637309	-0.220112
868240806500	0.224935	0.290384	0.0137483	0.0199729	0.278854	0.257002	-0.324919	0.00100421	0.385542	0.173682	-0.181365
867869645500	0.173492	0.335981	0.0117245	0.0198565	0.330336	0.204277	-0.272754	0.00478875	0.48611	0.268612	0.041433
863850818000	0.0865462	0.217011	-0.0100625	-0.00790243	0.183941	0.10326	-1.06539	0.00497181	0.206678	0.0852523	0.074334
859376320400	-0.005096	0.153754	-0.00392718	0.00177604	0.171047	0.110924	-0.792945	0.00400447	0.169041	0.0733058	0.0756375
855561523000	-0.124921	0.0357698	-0.0147494	-0.0115876	0.13687	-0.100089	-0.841746	0.000878577	-0.122343	0.0521354	-0.308939
853435767400	0.10286	0.22035	0.013597	0.0245872	0.192001	0.0727715	-0.843534	0.00494968	0.0898643	0.0268019	-0.0527072
920545872300	0.132697	0.329395	-0.00685263	-0.0015973	-0.00510975	-0.104289	-1.78583	0.00508748	0.0554371	0.0871811	0.0542513
792707255400	-0.0780412	-0.0898045	-0.00942413	-0.0119676	0.0532564	-0.130918	-1.52583	0.00189053	0.28117	0.0850284	0.0042338
148859983200	-0.281931	-0.09828	-0.0127741	-0.00718011	0.128159	0.116104	-0.99689	0.000886527	0.0721101	-0.00537706	-0.15915
784111281700	-0.0105661	0.146711	0.00847488	0.0169818	0.291839	0.295292	-0.209954	0.00304473	0.130155	0.0957007	-0.0160036
756019926700	-0.0139923	0.0558503	-0.0104696	-0.00984191	0.0652783	-0.0975006	-1.11065	0.00116724	-0.00493095	-0.0418258	-0.253611
738520366500	-0.0296916	0.207666	0.00741936	0.018536	0.358254	0.360542	-0.0110289	0.00232649	0.103533	0.138085	-0.20463
693486054900	0.419375	0.654613	0.0192021	0.0317285	0.246417	0.314251	-0.652788	0.00512043	0.45142	0.278699	0.0434703
901169754100	0.130415	0.293717	0.00444517	0.010913	0.171921	0.158971	-1.19858	0.00609881	0.267273	0.196003	0.0825896
602737205500	-0.266911	-0.276043	-0.0132181	-0.015099	-0.018394	-0.294194	-1.55655	-0.00105748	0.00798842	-0.150398	-0.121427
570000242000	-0.120267	0.0824454	-0.00646058	0.000140565	0.0544893	-0.0811553	-0.917083	-0.00073147	-0.0515198	0.0171718	-0.209458
119793211400	-0.0260521	0.0536842	-0.00337399	-0.000824547	0.236244	0.0696575	-0.76492	0.00184654	0.0759104	0.107111	-0.171116
411731004100	-0.188252	0.055443	-0.0131196	-0.00774018	0.0423734	-0.248325	-1.52014	0.00193257	0.0444499	0.00934772	-0.295337
098468555600	-0.0146299	0.0503392	-0.00549395	-0.00310216	0.229431	0.185052	-0.513393	0.00242188	0.0605576	0.116491	-0.085068
013553762400	0.12818	0.30201	0.00974572	0.0168565	0.172089	0.0832144	-0.729897	0.0047131	0.298647	0.203406	-0.0187952
028860624500	0.0617335	0.2699	-0.0112022	-0.00696341	0.152417	0.118396	-0.909879	0.00161173	0.343572	0.150202	-0.241465
037211381500	0.0759683	0.240241	0.00375684	0.0124821	0.224572	0.0778219	-0.42879	0.000153039	0.188074	0.0978157	-0.216206
118107806100	-0.145048	-0.0591105	-0.00699862	-0.00430812	0.28897	0.259031	-0.520383	0.00346511	0.165592	0.196113	0.0519311
065000162600	-0.081831	0.0376316	-0.00450503	-0.000488938	0.176029	-0.132402	-1.07256	0.00308321	0.0445267	-0.0173199	-0.22098
083911547800	0.0232218	0.173423	-0.00524276	-0.000115743	0.111266	-0.00982288	-1.15102	0.00622025	0.0923609	0.109503	-0.00492023
037718021800	0.0859752	0.27393	-0.000968433	0.00407659	0.0108751	-0.0744658	-1.38634	0.00150532	0.0697004	-0.0600091	-0.151001
535268341000	-0.0688006	0.0819852	0.000319581	0.00657389	0.134453	0.0828526	-0.826135	0.00254323	0.1516	0.246664	-0.177522
528135629300	0.106946	0.207223	0.00731339	0.0131848	0.103953	0.0103949	-1.19516	0.00435213	0.062091	-0.0378971	-0.126371
576440809300	0.0371338	0.140449	0.00770218	0.0156152	0.125166	-0.0328991	-0.827881	0.0026566	-0.209974	-0.0866413	-0.181447
523356521500	0.105375	0.184414	-0.00499214	-0.00176338	0.194118	0.201297	-0.900356	0.00679807	-0.0862182	-0.0431254	-0.0266438
588712210100	-0.0150339	0.178553	-0.0037039	0.0024821	0.0503325	-0.156259	-1.37327	0.000936962	0.0481379	-0.0244308	-0.211533
568189564000	0.0382762	0.224502	0.00720565	0.0156514	0.159599	0.25448	-0.631493	0.00310937	0.081145	0.0858799	0.00708275
564652905200	-0.2274	-0.0831993	-0.0175803	-0.015477	0.0188907	-0.0368232	-1.51379	0.000192875	-0.359052	-0.149102	-0.364157
821238176700	0.348263	0.426931	0.0123362	0.0170579	0.126575	-0.0820126	-1.29032	0.00455089	0.0929028	0.180379	0.0613443
616125987800	0.0183286	0.078418	-0.00854143	-0.00788895	0.119694	-0.0850329	-1.12028	0.000437749	0.24165	0.172049	0.0581565
504199785800	-0.105715	0.0612702	-0.0137713	-0.00857263	0.0761688	0.0738074	-0.916813	-0.0010383	0.0131617	-0.0103441	0.0561683
500277925000	0.0207941	0.182546	-0.00502081	0.000561585	0.242211	0.148955	-0.795096	0.00642881	0.283978	0.00846486	-0.0300896
489308310000	-0.050941	0.0284137	-0.0140482	-0.0127488	0.0864652	-0.0724496	-1.40899	0.00394653	0.103806	-0.0566401	-0.128684
487162533100	-0.146049	-0.0999104	-0.0059933	-0.00449222	0.163737	0.175788	-1.12238	0.0045319	0.0167129	-0.0158328	-0.003633
424345959800	0.0227079	0.109581	0.000785797	0.00574767	0.141447	0.0617601	-0.95976	0.00285634	0.0515016	0.127334	0.00804965
411742505400	-0.0839597	-0.00334008	-0.00885164	-0.00724751	0.118419	-0.0923865	-1.15732	0.00401713	-0.340966	-0.201218	-0.136135
373453342800	0.13473	0.307848	-0.000582955	0.00519597	0.125009	0.0222454	-1.34727	0.0048114	0.119278	0.119564	-0.203863
510129336800	-0.110974	-0.0798485	-0.0147748	-0.014975	0.0685759	-0.0560641	-1.35661	0.00100032	-0.123054	-0.0734054	-0.141433
620715235700	-0.14608	-0.0817003	-0.0121367	-0.00993029	0.0476999	-0.0319157	-1.42015	0.00280344	0.294674	0.0307793	-0.0290385
974898810300	-0.117778	-0.0173899	-0.00817907	-0.00560132	0.123545	-0.112587	-1.16471	0.00206786	0.155083	0.0539659	-0.0313341
636096064500	-0.102219	0.117967	0.00425905	0.013407	0.289699	0.219481	-0.671816	0.00393494	0.429578	0.251296	0.0380098
826567894900	-0.128067	0.187482	-0.00444962	0.00572344	0.175647	0.0714908	-0.986956	0.00440753	0.270152	0.150173	-0.0636015
888977409000	0.218311	0.371332	0.00750129	0.0154066	0.193682	0.230435	-0.822415	0.00326806	0.256436	0.0441021	-0.208881
783568030400	0.263382	0.35922	0.0155412	0.0227491	0.163822	0.273856	-1.11909	0.00737135	0.0477809	0.0281598	0.145755
892104121000	0.153925	0.372919	0.00991624	0.0208925	0.341784	0.280569	0.16135	0.000814657	0.0688318	0.0177546	-0.0745699
361838733300	0.00283072	0.0840131	0.00370297	0.00983414	0.198006	0.128522	-0.455722	0.00269332	-0.203672	0.049678	-0.0868159
763430954900	-0.0733793	0.0179435	-0.0108222	-0.00928331	0.0897612	-0.0382552	-1.21816	0.00186742	0.0162323	-0.0462324	-0.106467
755844852900	0.123739	0.217371	0.00400369	0.00875246	0.103674	0.00336119	-1.08095	0.00628937	0.00919303	0.0921206	0.0224443
746519772100	0.209744	0.46066	0.0181505	0.0308316	0.283299	0.237768	-0.444493	0.00703688	0.344946	0.164709	-0.0416898
730120148500	0.104469	0.289655	-0.00473912	0.00167515	0.164336	0.0462688	-1.03665	0.00272303	0.19253	0.175547	-0.0214011
938625426900	-0.0892901	-0.141244	-0.00958352	-0.0116046	-0.0145862	-0.387326	-1.52877	0.00044838	-0.0389422	-0.0138128	-0.204586
709208611400	-0.022328	-0.0573711	0.00120669	0.00168783	0.134189	0.00722203	-0.953949	0.00302755	0.00377691	0.14169	-0.0191406
939853818700	0.1143	0.354423	0.00799446	0.0202197	0.376744	0.159722	-0.0599847	0.00612778	0.260176	0.158512	-0.0343384
702193581400	-0.287403	-0.148417	-0.0179322	-0.0151957	0.122222	-0.0034542	-1.14232	0.00213168	0.184461	0.226798	-0.0269811
701983046300	-0.0744184	0.133753	-0.00626616	5.51112e-05	0.121726	-0.0837168	-1.27027	0.00644734	0.36499	0.133582	-0.0884908
681288346500	0.131881	0.232346	0.0145678	0.0221278	0.262031	0.163461	-0.0286656	0.00210349	0.0166466	-0.0406838	-0.0373876
632865987500	-0.203016	-0.115961	-0.013631	-0.0138928	-0.113431	-0.351555	-2.09662	0.00130058	0.0794819	0.0388812	-0.117494
347210863200	0.0162803	0.127558	-0.00219568	0.00119084	0.0630776	-0.158867	-1.35938	0.00152056	-0.0525179	0.0267485	-0.164233
711597776200	-0.0219525	0.103919	-0.0165961	-0.0167785	0.0555189	-0.153415	-1.36198	-0.000763218	0.0342397	0.0894731	-0.149855
336799182800	0.0784227	0.289497	0.00605664	0.0150023	0.247585	0.190024	-0.635588	0.00630223	0.178161	0.161054	-0.0268692
343835117800	-0.195858	-0.0625285	-0.00201517	0.00383295	0.240043	0.0540282	-0.527775	0.00505616	0.097078	0.131645	-0.10597
020954240900	0.157333	0.325137	-0.00175162	0.00364149	0.102748	-0.0672124	-1.09831	0.001413	0.136967	0.0353167	0.0416442
025740090400	-0.0821147	0.0230254	-0.00567069	-0.00288502	0.179486	0.117713	-0.64666	0.00465114	0.199442	0.104307	0.064641
035670087100	0.17239	0.259783	0.00533125	0.0102757	0.265395	0.131739	-0.665626	0.00720968	0.506602	0.361676	0.224116
052279010100	-0.0127356	0.0874043	0.00394769	0.00775299	0.0358164	-0.0580472	-1.56831	0.00455713	-0.134223	-0.0913714	-0.0569548
142347233900	0.0851733	0.163536	0.00207265	0.00511942	0.149676	0.105488	-0.770841	0.00293859	0.114001	0.0404416	-0.132235
159351486500	-0.241308	-0.0738741	-0.016311	-0.0140318	-0.0603945	-0.26554	-1.90929	0.00370076	-0.0297214	0.0271109	-0.239423
168464198200	0.0510823	0.321643	0.00647428	0.0180353	0.272058	0.244181	-0.457831	0.00637714	0.117163	0.0950682	-0.00159131
174322335900	0.0722018	0.239002	0.00063478	0.00371053	0.07419	-0.00488747	-1.31925	0.00246294	-0.00425423	-0.0135042	-0.0831405
010073013500	0.0335947	0.0588735	-0.00904655	-0.00911693	0.233365	0.112392	-0.795721	-0.000471888	0.0428564	0.140622	-0.180283
197691346900	-7.97177e-05	0.152002	-0.00643685	-0.00214988	0.0494509	-0.0767376	-1.33698	0.00297053	-0.104194	-0.0134544	0.0867805
206830317800	0.0356977	-0.0337521	0.00141379	0.000753954	0.172158	0.0614199	-0.643526	0.000793808	0.298399	0.259479	-0.223107
227425623800	0.0645612	0.353435	0.00333332	0.0140605	0.0907917	0.21786	-1.45833	0.00268345	0.294255	0.270893	-0.0317388
258958535700	0.0529186	0.264678	0.00144739	0.010004	0.240694	0.0576778	-0.749273	0.0081234	0.375841	0.201839	-0.00605361
300056587500	-0.0313125	0.0775896	0.00796219	0.0152078	0.234145	0.0964573	-0.317734	0.00163361	0.0358066	0.10968	-0.291253
277108797600	0.000304819	0.218957	-0.00272361	0.00378295	-0.0291009	-0.138373	-1.72932	0.0010168	-0.143772	0.0126444	-0.290798
321429584000	-0.231554	-0.105403	-0.00701101	-0.00116816	0.019396	0.0353069	-1.19753	0.00088779	-0.0586651	-0.00450229	0.026517
413508549100	-0.444204	-0.289663	-0.00693366	-0.00200693	0.158469	0.0713327	-0.786174	0.00402411	0.0112926	-0.00291883	-0.0287767
040541040400	0.176947	0.314004	0.00510146	0.0108892	0.195486	0.380867	-1.00537	0.00574915	0.348307	0.256697	0.0432268
055999321400	0.0624386	0.230554	0.0149657	0.0262075	0.380234	0.308488	-0.105467	0.0046469	0.0262539	-0.0866301	-0.137626
098977946100	-0.0669981	0.0415161	-0.00152439	0.00199112	0.106678	-0.0284875	-1.1967	0.0020451	-0.00229516	0.0650252	-0.0781131
183033848900	0.110175	0.290086	0.0027936	0.0109077	0.21073	0.0560087	-0.681535	0.00320578	0.124765	0.132443	-0.0821685
213322055700	0.02602	0.264416	0.0105362	0.0217351	0.24349	0.126389	-0.476007	0.000705781	-0.14463	-0.0238726	-0.144568
227204755700	-0.119048	0.0239737	-0.00348189	0.00257975	0.224712	0.131556	-0.658214	0.00376009	0.451088	0.177874	-0.0819062
304861696300	-0.0946496	0.0139322	-0.0112384	-0.00968278	0.108273	0.0226449	-0.983344	0.000355771	-0.272975	-0.086652	-0.216377
396409081500	-0.0273433	0.118805	-0.00203648	0.00260156	0.0606589	-0.144077	-1.3033	0.00247562	0.172573	0.193214	-0.123182
412281006900	-0.299862	-0.254212	-0.0121074	-0.0109512	0.128921	-0.0197699	-0.85966	0.00500475	-0.154968	0.0629521	-0.0139249
443910976400	0.0127667	0.151819	0.00057721	0.00593731	0.122167	-0.0472062	-1.21372	0.00490836	0.23551	0.295747	-0.0656383
454823796000	0.0231837	0.287817	-0.013021	-0.0071941	0.100254	-0.0139875	-1.20149	0.00287123	0.0252114	0.0133487	-0.110036
490734544300	-0.376315	-0.247163	-0.0135676	-0.0120464	0.0860529	-0.0616672	-1.04498	0.0034988	0.190622	0.0617734	0.0323992
557172579200	-0.132696	0.00326992	-0.012473	-0.00991309	0.0800995	-0.115657	-1.21694	0.000861417	-0.029516	0.0059664	-0.118347
584021502500	-0.077626	0.0618153	-0.00659757	-0.00300581	0.119069	0.0218794	-0.972288	0.00514597	0.0714851	0.0271363	0.0937273
646630917300	-0.019948	0.125758	0.00202938	0.00915962	0.179791	0.236053	-0.574136	0.00240257	0.164037	0.0657628	-0.229051
805046729600	-0.114852	-0.0607062	-0.0100192	-0.00760787	0.191762	0.116414	-0.553355	0.00299168	-0.0877641	-0.106749	-0.237374
897461665800	0.0621234	0.222843	0.00399883	0.00989222	0.214767	0.084146	-0.767143	0.0032067	0.14021	0.0535384	-0.129344
472956470000	-0.03027	0.0454597	-0.00213348	0.00173457	0.247791	0.0757172	-0.411742	0.00214902	-0.0267994	0.0423006	-0.0666503
487622800700	-0.1629	-0.0788333	-0.00681643	-0.00310987	0.186596	0.17662	-0.763277	0.00115039	0.232575	-0.0141613	-0.166238
662015147700	0.184823	0.321831	0.0203175	0.0297907	0.123106	-0.0110109	-1.34862	0.00486479	0.0932231	0.177437	-0.0199216
678359771600	-0.102076	0.0798175	-0.00485239	0.00167765	0.187782	0.106949	-0.882835	0.00182807	0.0365467	0.0357814	-0.332698
705110687300	0.0730988	0.239514	0.0105589	0.019679	0.311659	0.160651	-0.199209	0.00600228	0.232386	0.144418	-0.100397
732464550300	-0.0304724	0.273217	-0.00588283	0.00422124	0.167144	0.00231465	-0.680007	0.00228245	0.131494	-0.0106699	-0.121044
829290246700	0.07701	0.32217	0.00946042	0.0210024	0.218602	0.175014	-0.516177	0.00260837	0.337292	0.264305	0.0495381
788727953700	-0.102165	0.0154641	-0.0167824	-0.0154798	0.0666931	0.137962	-1.31162	0.00139748	-0.0361307	0.102303	-0.119941
